station_complex_id,station_name,stop_lon,stop_lat,tract_geoid,median_household_income,total_population,non_white_population,non_white_share,minority_majority,income_quartile,peak_service_trips,routes_served,year,weekday,weekend,ridership_ratio,avg_daily_ridership
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2021.0,2298.329501915709,1135.0865384615386,0.5050312010952062,1716.7080201886238
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2022.0,2599.0884615384616,1051.8365384615386,1.156405897705867,1825.4625
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2022.0,2599.0884615384616,1051.8365384615386,0.4679909878017238,1825.4625
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2023.0,2823.5576923076924,1277.8857142857144,1.2562784284628186,2050.7217032967033
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2023.0,2823.5576923076924,1277.8857142857144,0.568566479541584,2050.7217032967033
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2024.0,3195.5419847328244,1491.3557692307693,1.4217844648982778,2343.4488769817967
209,Burke Av,-73.867164,40.871356,36005033602,58947.0,1269.0,1104.0,0.8699763593380615,True,Q2,86,"2,5",2024.0,3195.5419847328244,1491.3557692307693,0.663545174639917,2343.4488769817967
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2020.0,4140.358778625954,2242.5576923076924,1.0,3191.458235466823
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2020.0,4140.358778625954,2242.5576923076924,0.5416336632188967,3191.458235466823
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2021.0,4402.977011494253,2184.5096153846152,1.0634288589249874,3293.743313439434
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2021.0,4402.977011494253,2184.5096153846152,0.5276136035992467,3293.743313439434
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2022.0,4854.653846153846,1767.3809523809523,1.1725200896152632,3311.017399267399
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2022.0,4854.653846153846,1767.3809523809523,0.4268666187830917,3311.017399267399
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2023.0,4234.842307692307,1037.704761904762,1.0228201308432765,2636.2735347985345
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2023.0,4234.842307692307,1037.704761904762,0.2506316040198674,2636.2735347985345
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2024.0,4260.576335877862,1872.173076923077,1.029035541043572,3066.3747064004697
210,Allerton Av,-73.867352,40.865462,36005033801,68330.0,2262.0,1995.0,0.8819628647214854,True,Q2,87,"2,5",2024.0,4260.576335877862,1872.173076923077,0.4521765327652083,3066.3747064004697
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2020.0,3164.1030534351144,1652.701923076923,1.0,2408.402488256019
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2020.0,3164.1030534351144,1652.701923076923,0.5223287279732132,2408.402488256019
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2021.0,3577.7816091954023,2070.1826923076924,1.130741176495872,2823.982150751547
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2021.0,3577.7816091954023,2070.1826923076924,0.6542715762876923,2823.982150751547
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2022.0,4055.2,1507.6,1.2816270303198452,2781.3999999999996
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2022.0,4055.2,1507.6,0.4764699425207631,2781.3999999999996
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2023.0,4238.961538461538,1095.2761904761903,1.3397040067514556,2667.118864468864
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2023.0,4238.961538461538,1095.2761904761903,0.3461569272489724,2667.118864468864
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2024.0,3969.419847328245,1786.8076923076924,1.2545166134898282,2878.1137698179687
211,Pelham Pkwy,-73.867615,40.857192,36005022403,88534.0,2998.0,2580.0,0.8605737158105403,True,Q3,87,"2,5",2024.0,3969.419847328245,1786.8076923076924,0.5647122303326503,2878.1137698179687
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2020.0,3680.4885496183206,2041.1538461538464,1.0,2860.8211978860836
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2020.0,3680.4885496183206,2041.1538461538464,0.5545877452507008,2860.8211978860836
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2021.0,3724.337164750958,2105.9615384615386,1.0119138028936905,2915.1493516062483
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2021.0,3724.337164750958,2105.9615384615386,0.5721961935406467,2915.1493516062483
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2022.0,4022.223076923077,1498.1142857142856,1.0928503166624972,2760.168681318681
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2022.0,4022.223076923077,1498.1142857142856,0.4070422351591463,2760.168681318681
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2023.0,3992.5615384615385,975.3809523809524,1.084791185908072,2483.9712454212454
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2023.0,3992.5615384615385,975.3809523809524,0.2650139891026431,2483.9712454212454
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2024.0,3783.5114503816794,1596.7596153846157,1.027991637353156,2690.135532883148
212,Bronx Park East,-73.868457,40.848828,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,90,"2,5",2024.0,3783.5114503816794,1596.7596153846157,0.4338444730524172,2690.135532883148
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2020.0,5297.969465648855,3114.778846153846,1.0,4206.374155901351
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2020.0,5297.969465648855,3114.778846153846,0.5879193654001877,4206.374155901351
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2021.0,5698.183908045977,3435.6153846153848,1.0755411002256705,4566.899646330681
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2021.0,5698.183908045977,3435.6153846153848,0.648477762450565,4566.899646330681
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2022.0,6118.215384615384,2463.4666666666667,1.1548226965604211,4290.841025641025
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2022.0,6118.215384615384,2463.4666666666667,0.4649831756561398,4290.841025641025
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2023.0,6497.9,1642.0857142857142,1.2264887599166612,4069.992857142857
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2023.0,6497.9,1642.0857142857142,0.3099462397684098,4069.992857142857
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2024.0,5487.3893129770995,2554.7115384615386,1.0357532916254824,4021.050425719319
213,E 180 St,-73.873488,40.841894,36005022000,32174.0,2142.0,2023.0,0.9444444444444444,True,Q1,146,"2,5",2024.0,5487.3893129770995,2554.7115384615386,0.4822057875240428,4021.050425719319
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2020.0,2329.763358778626,1361.3653846153843,1.0,1845.564371697005
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2020.0,2329.763358778626,1361.3653846153843,0.584336335913995,1845.564371697005
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2021.0,2473.0268199233715,1499.673076923077,1.0614927093796562,1986.3499484232243
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2021.0,2473.0268199233715,1499.673076923077,0.6437018898388366,1986.3499484232243
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2022.0,2859.723076923077,1084.190476190476,1.227473625657106,1971.9567765567763
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2022.0,2859.723076923077,1084.190476190476,0.4653650646986143,1971.9567765567763
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2023.0,2830.0115384615383,790.5238095238095,1.2147205971790915,1810.267673992674
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2023.0,2830.0115384615383,790.5238095238095,0.3393150667191539,1810.267673992674
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2024.0,2750.1908396946565,1195.3557692307693,1.180459306878463,1972.773304462713
214,West Farms Sq-E Tremont Av,-73.880049,40.840295,36005036100,24728.0,5672.0,4842.0,0.8536671368124118,True,Q1,97,"2,5",2024.0,2750.1908396946565,1195.3557692307693,0.5130803369907201,1972.773304462713
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2020.0,4472.935114503817,2430.269230769231,1.0,3451.6021726365243
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2020.0,4472.935114503817,2430.269230769231,0.5433276290749013,3451.6021726365243
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2021.0,4754.827586206897,2570.269230769231,1.063021811067418,3662.5484084880636
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2021.0,4754.827586206897,2570.269230769231,0.5746269876428447,3662.5484084880636
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2022.0,4821.684615384615,1833.647619047619,1.07796882627471,3327.666117216117
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2022.0,4821.684615384615,1833.647619047619,0.4099428165416223,3327.666117216117
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2023.0,4202.526923076923,1026.1714285714286,0.939545693263004,2614.3491758241757
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2023.0,4202.526923076923,1026.1714285714286,0.2294179106788276,2614.3491758241757
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2024.0,4423.767175572519,1808.0865384615383,0.9890076789238752,3115.9268570170284
215,174 St,-73.887734,40.837288,36005016100,22286.0,4490.0,3828.0,0.8525612472160357,True,Q1,96,"2,5",2024.0,4423.767175572519,1808.0865384615383,0.4042282063512807,3115.9268570170284
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2020.0,2453.8931297709923,1341.0096153846157,1.0,1897.451372577804
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2020.0,2453.8931297709923,1341.0096153846157,0.5464824849604449,1897.451372577804
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2021.0,2672.992337164751,1447.423076923077,1.0892863689684016,2060.207707043914
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2021.0,2672.992337164751,1447.423076923077,0.5898476422476298,2060.207707043914
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2022.0,2883.673076923077,1050.295238095238,1.1751420801248151,1966.9841575091575
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2022.0,2883.673076923077,1050.295238095238,0.4280118092156915,1966.9841575091575
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2023.0,2710.9653846153847,684.8571428571429,1.1047609823449742,1697.9112637362637
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2023.0,2710.9653846153847,684.8571428571429,0.2790900445289794,1697.9112637362637
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2024.0,2606.4351145038167,1083.625,1.0621632551483855,1845.0300572519084
216,Freeman St,-73.891865,40.829993,36005012500,51875.0,4030.0,3535.0,0.8771712158808933,True,Q1,97,"2,5",2024.0,2606.4351145038167,1083.625,0.4415942107882785,1845.0300572519084
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2020.0,3071.8167938931297,1802.8557692307693,1.0,2437.3362815619494
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2020.0,3071.8167938931297,1802.8557692307693,0.5869021136986113,2437.3362815619494
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2021.0,3405.854406130268,2002.0673076923076,1.1087426870317318,2703.960856911288
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2021.0,3405.854406130268,2002.0673076923076,0.6517534872758303,2703.960856911288
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2022.0,3728.896153846154,1429.4380952380952,1.2139057776034428,2579.167124542125
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2022.0,3728.896153846154,1429.4380952380952,0.4653396316081948,2579.167124542125
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2023.0,3473.3153846153846,932.0571428571428,1.1307039506784542,2202.6862637362638
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2023.0,3473.3153846153846,932.0571428571428,0.3034221131644642,2202.6862637362638
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2024.0,3304.3664122137407,1414.798076923077,1.075704260352677,2359.582244568409
217,Simpson St,-73.893064,40.824073,36005015900,24485.0,2218.0,2125.0,0.9580703336339044,True,Q1,97,"2,5",2024.0,3304.3664122137407,1414.798076923077,0.4605737164194625,2359.582244568409
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2020.0,4326.202290076336,2633.1923076923076,1.0,3479.6972988843218
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2020.0,4326.202290076336,2633.1923076923076,0.6086613919400993,3479.6972988843218
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2021.0,4627.425287356322,2758.5673076923076,1.0696275802846638,3692.9962975243147
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2021.0,4627.425287356322,2758.5673076923076,0.6376417751014672,3692.9962975243147
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2022.0,4918.265384615384,2016.5333333333333,1.1368551572119392,3467.3993589743586
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2022.0,4918.265384615384,2016.5333333333333,0.46612090654174,3467.3993589743586
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2023.0,4863.25,1423.3428571428572,1.124138372159705,3143.296428571429
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2023.0,4863.25,1423.3428571428572,0.3290051554934899,3143.296428571429
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2024.0,4659.992366412213,2234.653846153846,1.0771554481170569,3447.32310628303
218,Intervale Av,-73.896736,40.822181,36005008700,36402.0,6677.0,6107.0,0.9146323199041486,True,Q1,96,"2,5",2024.0,4659.992366412213,2234.653846153846,0.5165393794182509,3447.32310628303
219,Prospect Av,-73.90177,40.819585,36005007900,34604.0,7086.0,6643.0,0.9374823595822748,True,Q1,98,"2,5",,,,,
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2020.0,1673.5343511450385,959.1826923076924,1.0,1316.3585217263653
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2020.0,1673.5343511450385,959.1826923076924,0.5731478960389526,1316.3585217263653
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2021.0,1786.735632183908,1012.9230769230768,1.0676420421017454,1399.8293545534923
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2021.0,1786.735632183908,1012.9230769230768,0.6052598061282884,1399.8293545534923
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2022.0,2011.8346153846153,995.6571428571428,1.202147188677729,1503.7458791208792
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2022.0,2011.8346153846153,995.6571428571428,0.5949427582265704,1503.7458791208792
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2023.0,1899.573076923077,886.0380952380953,1.135066678268888,1392.8055860805862
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2023.0,1899.573076923077,886.0380952380953,0.5294412359279418,1392.8055860805862
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2024.0,1788.8396946564883,877.1538461538462,1.0688992989194144,1332.9967704051674
220,Jackson Av,-73.907807,40.81649,36005007500,34484.0,6670.0,5121.0,0.7677661169415292,True,Q1,99,"2,5",2024.0,1788.8396946564883,877.1538461538462,0.5241325614581466,1332.9967704051674
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2020.0,4316.507633587787,2087.1634615384614,1.0,3201.8355475631242
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2020.0,4316.507633587787,2087.1634615384614,0.4835305850724644,3201.8355475631242
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2021.0,4764.348659003831,2703.019230769231,1.10375077804364,3733.683944886531
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2021.0,4764.348659003831,2703.019230769231,0.6262051316060202,3733.683944886531
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2022.0,6855.153846153846,4147.914285714286,1.5881250371972566,5501.534065934065
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2022.0,6855.153846153846,4147.914285714286,0.96094218702137,5501.534065934065
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2023.0,4961.85,2887.076923076923,1.149505670137277,3924.4634615384616
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2023.0,4961.85,2887.076923076923,0.6688455501878142,3924.4634615384616
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2024.0,5430.022900763359,3277.298076923077,1.2579667086676836,4353.6604888432175
221,3 Av-149 St,-73.917757,40.816109,36005006500,22985.0,5627.0,3803.0,0.6758485871690065,True,Q1,152,"2,5",2024.0,5430.022900763359,3277.298076923077,0.7592476036464364,4353.6604888432175
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2020.0,2752.7175572519086,1641.7788461538462,1.0,2197.2482017028774
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2020.0,2752.7175572519086,1641.7788461538462,0.5964211046021248,2197.2482017028774
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2021.0,3608.4291187739464,2788.0873786407765,1.3108606472421065,3198.2582487073614
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2021.0,3608.4291187739464,2788.0873786407765,1.0128490557615284,3198.2582487073614
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2022.0,5277.415384615385,3869.6,1.91716559176668,4573.507692307692
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2022.0,5277.415384615385,3869.6,1.4057381186114484,4573.507692307692
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2023.0,5027.973076923077,3644.8380952380953,1.826548845767744,4336.4055860805865
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2023.0,5027.973076923077,3644.8380952380953,1.3240872045284615,4336.4055860805865
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2024.0,5595.366412213741,4112.538461538462,2.032670005490757,4853.952436876101
222,149 St-Grand Concourse,-73.926718,40.81841,36005005100,22850.0,6492.0,5803.0,0.8938693776956254,True,Q1,151,"2,5",2024.0,5595.366412213741,4112.538461538462,1.493992164471857,4853.952436876101
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2020.0,4556.465648854962,2777.548076923077,1.0,3667.0068628890194
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2020.0,4556.465648854962,2777.548076923077,0.6095838948376741,3667.0068628890194
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2021.0,5329.302681992337,3626.846153846154,1.1696132688570997,4478.074417919245
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2021.0,5329.302681992337,3626.846153846154,0.7959779428508539,4478.074417919245
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2022.0,8868.219230769231,6343.9047619047615,1.946293446324524,7606.061996336996
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2022.0,8868.219230769231,6343.9047619047615,1.392286313735073,7606.061996336996
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2023.0,8153.694980694981,5113.544444444445,1.789477987778532,6633.619712569713
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2023.0,8153.694980694981,5113.544444444445,1.1222611643587124,6633.619712569713
224,135 St,-73.94077,40.814229,36061022800,85050.0,6542.0,5737.0,0.8769489452766738,True,Q3,141,"2,3",2024.0,8983.187022900764,6390.87,1.9715252380226405,7687.028511450382
