station_complex_id,year,day_type,avg_daily_ridership,ridership_ratio
211,2021,weekend,2070.1826923076924,0.6542715762876923
211,2022,weekday,4055.2,1.2816270303198452
211,2022,weekend,1507.6,0.4764699425207631
211,2023,weekday,4238.961538461538,1.3397040067514556
211,2023,weekend,1095.2761904761905,0.34615692724897246
211,2024,weekday,3969.4198473282445,1.2545166134898282
211,2024,weekend,1786.8076923076924,0.5647122303326503
212,2020,weekday,3680.4885496183206,1.0
212,2020,weekend,2041.1538461538462,0.5545877452507008
212,2021,weekday,3724.337164750958,1.0119138028936905
212,2021,weekend,2105.9615384615386,0.5721961935406467
212,2022,weekday,4022.223076923077,1.0928503166624972
212,2022,weekend,1498.1142857142856,0.4070422351591463
212,2023,weekday,3992.5615384615385,1.084791185908072
212,2023,weekend,975.3809523809524,0.2650139891026431
212,2024,weekday,3783.5114503816794,1.027991637353156
212,2024,weekend,1596.7596153846155,0.4338444730524172
213,2020,weekday,5297.969465648855,1.0
213,2020,weekend,3114.778846153846,0.5879193654001877
213,2021,weekday,5698.183908045977,1.0755411002256705
213,2021,weekend,3435.6153846153848,0.648477762450565
213,2022,weekday,6118.215384615384,1.1548226965604211
213,2022,weekend,2463.4666666666667,0.46498317565613984
213,2023,weekday,6497.9,1.2264887599166612
213,2023,weekend,1642.0857142857142,0.30994623976840985
213,2024,weekday,5487.3893129770995,1.0357532916254824
213,2024,weekend,2554.7115384615386,0.48220578752404286
214,2020,weekday,2329.763358778626,1.0
214,2020,weekend,1361.3653846153845,0.584336335913995
214,2021,weekday,2473.0268199233715,1.0614927093796562
214,2021,weekend,1499.673076923077,0.6437018898388366
214,2022,weekday,2859.723076923077,1.227473625657106
214,2022,weekend,1084.1904761904761,0.4653650646986143
214,2023,weekday,2830.0115384615383,1.2147205971790915
214,2023,weekend,790.5238095238095,0.3393150667191539
214,2024,weekday,2750.1908396946565,1.180459306878463
214,2024,weekend,1195.3557692307693,0.5130803369907201
215,2020,weekday,4472.935114503817,1.0
215,2020,weekend,2430.269230769231,0.5433276290749013
215,2021,weekday,4754.827586206897,1.063021811067418
215,2021,weekend,2570.269230769231,0.5746269876428447
215,2022,weekday,4821.684615384615,1.07796882627471
215,2022,weekend,1833.647619047619,0.40994281654162235
215,2023,weekday,4202.526923076923,0.9395456932630039
215,2023,weekend,1026.1714285714286,0.22941791067882766
215,2024,weekday,4423.767175572519,0.9890076789238753
215,2024,weekend,1808.0865384615386,0.40422820635128076
216,2020,weekday,2453.8931297709923,1.0
216,2020,weekend,1341.0096153846155,0.5464824849604449
216,2021,weekday,2672.992337164751,1.0892863689684016
216,2021,weekend,1447.423076923077,0.5898476422476298
216,2022,weekday,2883.673076923077,1.1751420801248151
216,2022,weekend,1050.2952380952381,0.42801180921569154
216,2023,weekday,2710.9653846153847,1.1047609823449742
216,2023,weekend,684.8571428571429,0.2790900445289794
216,2024,weekday,2606.4351145038167,1.0621632551483855
216,2024,weekend,1083.625,0.4415942107882785
217,2020,weekday,3071.8167938931297,1.0
217,2020,weekend,1802.8557692307693,0.5869021136986113
217,2021,weekday,3405.854406130268,1.1087426870317318
217,2021,weekend,2002.0673076923076,0.6517534872758303
217,2022,weekday,3728.896153846154,1.2139057776034428
217,2022,weekend,1429.4380952380952,0.46533963160819486
217,2023,weekday,3473.3153846153846,1.1307039506784542
217,2023,weekend,932.0571428571428,0.3034221131644642
217,2024,weekday,3304.3664122137407,1.075704260352677
217,2024,weekend,1414.798076923077,0.46057371641946254
218,2020,weekday,4326.202290076336,1.0
218,2020,weekend,2633.1923076923076,0.6086613919400993
218,2021,weekday,4627.425287356322,1.0696275802846638
218,2021,weekend,2758.5673076923076,0.6376417751014672
218,2022,weekday,4918.265384615384,1.1368551572119392
218,2022,weekend,2016.5333333333333,0.46612090654174
218,2023,weekday,4863.25,1.124138372159705
218,2023,weekend,1423.3428571428572,0.32900515549348996
218,2024,weekday,4659.992366412213,1.0771554481170569
218,2024,weekend,2234.653846153846,0.5165393794182509
22,2020,weekday,2010.7557251908397,1.0
22,2020,weekend,668.9705882352941,0.3326961002047141
22,2021,weekday,2154.992337164751,1.0717325382526124
22,2021,weekend,1080.9423076923076,0.537580121816993
22,2022,weekday,3073.119230769231,1.5283404106570742
22,2022,weekend,1438.0190476190476,0.7151634729189027
22,2023,weekday,3668.4115384615384,1.8243944266842118
22,2023,weekend,1674.6095238095238,0.8328259384419197
22,2024,weekday,3931.5763358778627,1.9552729785238925
22,2024,weekend,1811.6346153846155,0.900972004052195
220,2020,weekday,1673.5343511450383,1.0
220,2020,weekend,959.1826923076923,0.5731478960389526
220,2021,weekday,1786.7356321839081,1.0676420421017454
220,2021,weekend,1012.9230769230769,0.6052598061282884
220,2022,weekday,2011.8346153846153,1.202147188677729
220,2022,weekend,995.6571428571428,0.5949427582265704
220,2023,weekday,1899.573076923077,1.1350666782688879
220,2023,weekend,886.0380952380953,0.5294412359279418
220,2024,weekday,1788.8396946564885,1.0688992989194144
220,2024,weekend,877.1538461538462,0.5241325614581466
221,2020,weekday,4316.507633587787,1.0
221,2020,weekend,2087.1634615384614,0.48353058507246444
221,2021,weekday,4764.348659003831,1.10375077804364
221,2021,weekend,2703.019230769231,0.6262051316060202
221,2022,weekday,6855.153846153846,1.5881250371972566
221,2022,weekend,4147.914285714286,0.96094218702137
221,2023,weekday,4961.85,1.149505670137277
221,2023,weekend,2887.076923076923,0.6688455501878142
221,2024,weekday,5430.022900763359,1.2579667086676836
221,2024,weekend,3277.298076923077,0.7592476036464364
222,2020,weekday,2752.7175572519086,1.0
222,2020,weekend,1641.7788461538462,0.5964211046021248
222,2021,weekday,3608.4291187739464,1.3108606472421063
222,2021,weekend,2788.0873786407765,1.0128490557615284
222,2022,weekday,5277.415384615385,1.9171655917666799
222,2022,weekend,3869.6,1.4057381186114484
222,2023,weekday,5027.973076923077,1.826548845767744
222,2023,weekend,3644.8380952380953,1.3240872045284617
222,2024,weekday,5595.366412213741,2.032670005490757
222,2024,weekend,4112.538461538462,1.493992164471857
223,2020,weekday,7880.980916030534,1.0
223,2020,weekend,3624.605769230769,0.45991810002458405
223,2021,weekday,9291.0,1.1789141604316509
223,2021,weekend,5211.4807692307695,0.6612731111466351
223,2022,weekday,12930.846153846154,1.640766078692539
223,2022,weekend,6820.561904761905,0.8654458090221163
223,2023,weekday,11780.576923076924,1.494810994798161
223,2023,weekend,6540.438095238095,0.8299015268434835
223,2024,weekday,11865.320610687022,1.5055639313314448
223,2024,weekend,6687.163461538462,0.8485191796285468
224,2020,weekday,4556.465648854962,1.0
224,2020,weekend,2777.548076923077,0.6095838948376741
224,2021,weekday,5329.302681992337,1.1696132688570995
224,2021,weekend,3626.846153846154,0.7959779428508539
224,2022,weekday,8868.219230769231,1.9462934463245238
224,2022,weekend,6343.9047619047615,1.392286313735073
224,2023,weekday,8153.694980694981,1.789477987778532
224,2023,weekend,5113.544444444445,1.1222611643587124
224,2024,weekday,8983.187022900764,1.9715252380226405
224,2024,weekend,6390.87,1.4025936970700137
225,2020,weekday,19639.885496183208,1.0
225,2020,weekend,6339.932692307692,0.3228090455792009
225,2021,weekday,20164.16091954023,1.0266944236237483
225,2021,weekend,7905.211538461538,0.40250802582315603
225,2022,weekday,31890.573076923076,1.6237657334163507
225,2022,weekend,13540.114285714286,0.6894192070694941
225,2023,weekday,37402.50769230769,1.9044157716487935
225,2023,weekend,15424.771428571428,0.785379906189833
225,2024,weekday,40847.53053435114,2.0798252893220486
225,2024,weekend,17470.990384615383,0.889566814837626
228,2020,weekday,9846.396946564886,1.0
228,2020,weekend,4923.817307692308,0.5000628488180218
228,2021,weekday,10239.689655172413,1.0399428045346817
228,2021,weekend,5405.25,0.5489571494358381
228,2022,weekday,15077.838461538462,1.5313051610009152
228,2022,weekend,7759.085714285714,0.7880126869141333
228,2023,weekday,17537.842307692306,1.7811431331549898
228,2023,weekend,8143.6,0.8270639548856559
228,2024,weekday,18972.19465648855,1.9268159469345163
228,2024,weekend,9443.326923076924,0.9590642114394361
231,2020,weekday,8661.164122137405,1.0
231,2020,weekend,5988.6057692307695,0.6914319697422959
231,2021,weekday,10831.812260536399,1.2506185205347802
231,2021,weekend,8012.259615384615,0.9250788349461905
231,2022,weekday,14487.73076923077,1.6727232696354313
231,2022,weekend,10726.219047619048,1.238426947735985
231,2023,weekday,17463.223076923077,2.016267424408706
231,2023,weekend,12025.904761904761,1.3884859578133713
231,2024,weekday,17206.019083969466,1.986571186197931
231,2024,weekend,13365.798076923076,1.5431872538658995
232,2020,weekday,5474.603053435115,1.0
232,2020,weekend,3859.778846153846,0.7050335537536324
232,2021,weekday,7113.666666666667,1.2993940560134492
232,2021,weekend,6668.403846153846,1.2180616167175198
232,2022,weekday,10044.023076923077,1.834657778634894
232,2022,weekend,9054.67619047619,1.6539420487837395
232,2023,weekday,11559.7,2.111513818841479
232,2023,weekend,11365.742857142857,2.07608528804865
232,2024,weekday,11793.63358778626,2.1542445128302377
232,2024,weekend,11210.817307692309,2.0477863323182723
234,2020,weekday,5097.32824427481,1.0
234,2020,weekend,2719.8653846153848,0.5335864700630706
234,2021,weekday,6274.421455938697,1.2309235652983441
234,2021,weekend,3537.923076923077,0.6940740143420787
234,2022,weekday,8519.861538461539,1.6714367076577483
234,2022,weekend,5756.057142857143,1.1292302294485745
234,2023,weekday,10982.184615384615,2.1544982173199316
234,2023,weekend,8345.076190476191,1.6371471073790804
234,2024,weekday,10545.526717557252,2.068834144515163
234,2024,weekend,8160.307692307692,1.600899000662385
235,2020,weekday,3987.820610687023,1.0
235,2020,weekend,1885.9038461538462,0.4729159183088083
235,2021,weekday,4670.835249042146,1.1712751663213488
235,2021,weekend,3149.5096153846152,0.7897821699763011
235,2022,weekday,7294.638461538461,1.8292293394515906
235,2022,weekend,5957.1809523809525,1.4938437642897502
235,2023,weekday,9491.703846153847,2.3801732256252652
235,2023,weekend,8145.266666666666,2.042535876573294
235,2024,weekday,10219.36641221374,2.562644464203505
235,2024,weekend,8739.875,2.191641965182153
236,2020,weekday,3828.2862595419847,1.0
236,2020,weekend,2276.096153846154,0.5945470112567981
236,2021,weekday,4945.793103448276,1.2919078585413803
236,2021,weekend,3023.096153846154,0.7896734854430234
236,2022,weekday,7068.538461538462,1.84639757382828
236,2022,weekend,4306.152380952381,1.1248250755071716
236,2023,weekday,8268.11923076923,2.159744248529217
236,2023,weekend,5391.066666666667,1.4082193182992675
236,2024,weekday,8189.82824427481,2.1392935870095147
236,2024,weekend,5277.2692307692305,1.3784938933486657
237,2020,weekday,3998.2862595419847,1.0
237,2020,weekend,1992.4711538461538,0.49833129108529545
237,2021,weekday,5054.624521072797,1.264197756978966
237,2021,weekend,2721.644230769231,0.6807026946292243
237,2022,weekday,7099.761538461538,1.7757011573440558
237,2022,weekend,3782.0761904761903,0.9459243148111757
237,2023,weekday,8285.430769230768,2.0722455150522134
237,2023,weekend,4474.219047619048,1.1190341954484226
237,2024,weekday,8567.709923664122,2.142845551195121
237,2024,weekend,4553.663461538462,1.1389038117696197
238,2020,weekday,1884.8091603053435,1.0
238,2020,weekend,1056.4038461538462,0.5604831875831431
238,2021,weekday,2196.5402298850577,1.1653913171396157
238,2021,weekend,1154.5865384615386,0.6125747703149389
238,2022,weekday,2793.3423076923077,1.48202925077029
238,2022,weekend,1460.5809523809523,0.7749224606613938
238,2023,weekday,3040.3846153846152,1.6130994476342984
238,2023,weekend,1696.990476190476,0.9003513522374645
238,2024,weekday,2991.5954198473282,1.5872139646024868
238,2024,weekend,1725.6346153846155,0.9155487206487571
240,2020,weekday,4178.923664122138,1.0
240,2020,weekend,2132.0096153846152,0.5101815172382395
240,2021,weekday,5341.114942528736,1.2781078028260031
240,2021,weekend,2921.423076923077,0.699085054365734
240,2022,weekday,7495.642307692307,1.7936777290395682
240,2022,weekend,4094.038095238095,0.9796872171624426
240,2023,weekday,8406.134615384615,2.011554957932088
240,2023,weekend,4888.266666666666,1.1697429911521342
240,2024,weekday,8647.645038167939,2.0693474524102227
240,2024,weekend,5234.009615384615,1.2524779192117925
241,2020,weekday,2127.946564885496,1.0
241,2020,weekend,1233.5192307692307,0.579675848597075
241,2021,weekday,2671.5172413793102,1.2554437622934687
241,2021,weekend,1650.0288461538462,0.7754089662691476
241,2022,weekday,3736.9307692307693,1.7561205863418152
241,2022,weekend,2231.3333333333335,1.0485852277279344
241,2023,weekday,4268.3,2.0058304425654954
241,2023,weekend,2779.6190476190477,1.3062447589085104
241,2024,weekday,4298.667938931298,2.020101448911433
241,2024,weekend,2649.923076923077,1.2452958738020137
242,2020,weekday,1994.5076335877864,1.0
242,2020,weekend,1064.1826923076924,0.5335565903016402
242,2021,weekday,2589.4980842911878,1.2983144514885174
242,2021,weekend,1374.8653846153845,0.6893257069877597
242,2022,weekday,3684.2192307692308,1.8471823164406422
242,2022,weekend,1908.4952380952382,0.9568753741303931
242,2023,weekday,4216.7692307692305,2.1141905700225205
242,2023,weekend,2405.809523809524,1.2062172554746626
242,2024,weekday,4215.824427480916,2.1137168675044635
242,2024,weekend,2378.9423076923076,1.1927466546783716
243,2020,weekday,4269.606870229008,1.0
243,2020,weekend,2921.9615384615386,0.68436313395402
243,2021,weekday,5032.91570881226,1.178777311772105
243,2021,weekend,3163.721153846154,0.7409865240535511
243,2022,weekday,6145.169230769231,1.439282214392639
243,2022,weekend,3677.4190476190474,0.8613015575885568
243,2023,weekday,6513.35,1.5255151581791055
243,2023,weekend,4435.142857142857,1.0387707795928693
243,2024,weekday,6409.81679389313,1.5012662731520592
243,2024,weekend,4538.057692307692,1.0628748337348177
244,2020,weekday,1867.171755725191,1.0
244,2020,weekend,459.5247524752475,0.24610738196217663
244,2021,weekday,2182.800766283525,1.169041230187068
244,2021,weekend,396.70588235294116,0.21246351929679042
244,2022,weekday,2693.626923076923,1.4426240729154267
244,2022,weekend,618.0,0.33098187036359433
244,2023,weekday,2946.746153846154,1.578186979751987
244,2023,weekend,757.1844660194175,0.40552480707664446
244,2024,weekday,2810.1679389312976,1.5050398712998185
244,2024,weekend,954.4038461538462,0.5111494661524404
245,2020,weekday,1727.7900763358778,1.0
245,2020,weekend,497.55445544554453,0.287971589986619
245,2021,weekday,1987.536398467433,1.1503344218080005
245,2021,weekend,369.79411764705884,0.2140272262885551
245,2022,weekday,2321.15,1.343421305510945
245,2022,weekend,606.8857142857142,0.3512496816585126
245,2023,weekday,2494.976923076923,1.4440278117397325
245,2023,weekend,720.5428571428571,0.41703148259244055
245,2024,weekday,2423.9312977099235,1.4029084498797166
245,2024,weekend,1002.2115384615385,0.5800539962510534
246,2020,weekday,915.5019157088122,1.0
246,2020,weekend,317.5,0.3468042988792447
246,2021,weekday,1040.5249042145595,1.1365622358189718
246,2021,weekend,177.23076923076923,0.19358863830836578
246,2022,weekday,1271.9153846153847,1.3893093643945302
246,2022,weekend,240.6,0.2628066592451851
246,2023,weekday,1347.073076923077,1.4714038865556365
246,2023,weekend,343.2244897959184,0.3749030820216061
246,2024,weekday,1191.4885496183206,1.3014593734583617
246,2024,weekend,421.71287128712873,0.4606357060002704
247,2020,weekday,572.5785440613026,1.0
247,2020,weekend,294.55384615384617,0.5144339570682726
247,2021,weekday,679.3716475095786,1.1865125833929995
247,2021,weekend,145.81944444444446,0.25467151355366263
247,2022,weekday,860.7115384615385,1.5032200339825992
247,2022,weekend,217.0120481927711,0.37900834818836115
247,2023,weekday,981.949806949807,1.7149608855142071
247,2023,weekend,375.27027027027026,0.6554040038043973
247,2024,weekday,851.6819923371647,1.487450064573115
247,2024,weekend,409.51724137931035,0.7152158347998904
248,2020,weekday,1370.1870229007634,1.0
248,2020,weekend,366.0531914893617,0.2671556403405474
248,2021,weekday,1504.6015325670498,1.098099388929931
248,2021,weekend,241.96907216494844,0.17659565309025205
248,2022,weekday,1869.3307692307692,1.3642887707937055
248,2022,weekend,382.3529411764706,0.2790516438894654
248,2023,weekday,2100.9653846153847,1.5333420544062095
248,2023,weekend,551.8190476190476,0.4027326477306839
248,2024,weekday,1936.3167938931297,1.4131770054235644
248,2024,weekend,726.0480769230769,0.5298897630675206
249,2020,weekday,1152.4580152671756,1.0
249,2020,weekend,314.5,0.2728949739024455
249,2021,weekday,1299.2222222222222,1.1273488535033722
249,2021,weekend,255.04444444444445,0.22130475997020788
249,2022,weekday,1648.5423076923078,1.4304575835763738
249,2022,weekend,426.82978723404256,0.3703647174817819
249,2023,weekday,1861.9384615384615,1.6156236816200253
249,2023,weekend,601.6043956043956,0.5220184923308681
249,2024,weekday,1746.9885057471265,1.515880390091365
249,2024,weekend,719.2121212121212,0.6240679588187735
250,2020,weekday,1710.8320610687024,1.0
250,2020,weekend,459.40384615384613,0.26852655886450433
250,2021,weekday,1866.4827586206898,1.0909795304249543
250,2021,weekend,310.0192307692308,0.18120962181148956
250,2022,weekday,2250.642307692308,1.3155249769439106
250,2022,weekend,602.9417475728155,0.35242602783360105
250,2023,weekday,2442.503846153846,1.4276701388376434
250,2023,weekend,876.3809523809524,0.5122542254869278
250,2024,weekday,2551.156488549618,1.4911787934088585
250,2024,weekend,1155.25,0.6752562254873526
251,2020,weekday,865.0192307692307,1.0
251,2020,weekend,373.3970588235294,0.4316633035909279
251,2021,weekday,982.7088122605364,1.1360542948700094
251,2021,weekend,177.30588235294118,0.20497334168544368
251,2022,weekday,1176.0884615384616,1.3596096129476891
251,2022,weekend,346.019801980198,0.4000139993101598
251,2023,weekday,1379.9384615384615,1.595269113625753
251,2023,weekend,324.125,0.37470265223094196
251,2024,weekday,1309.8473282442749,1.5142407031569396
251,2024,weekend,508.07142857142856,0.5873527552903289
252,2020,weekday,1244.2824427480916,1.0
252,2020,weekend,334.3673469387755,0.26872302899356193
252,2021,weekday,1329.1494252873563,1.0682055613931427
252,2021,weekend,234.4742268041237,0.18844132067496644
252,2022,weekday,1651.7297297297298,1.3274556266194355
252,2022,weekend,441.1212121212121,0.3545185537995398
252,2023,weekday,1845.6293436293436,1.4832881026217262
252,2023,weekend,430.8690476190476,0.3462791347175492
252,2024,weekday,1711.3295019157088,1.375354536174366
252,2024,weekend,573.639175257732,0.461020067108563
253,2020,weekday,655.919540229885,1.0
253,2020,weekend,189.62637362637363,0.28910005266791394
253,2021,weekday,773.0842911877395,1.178626712228745
253,2021,weekend,130.03191489361703,0.19824369746332574
253,2022,weekday,1038.1038461538462,1.58266949295338
253,2022,weekend,251.67032967032966,0.38369085571398726
253,2023,weekday,1166.6076923076923,1.7785835316002672
253,2023,weekend,254.0120481927711,0.3872609864675561
253,2024,weekday,1117.6356589147288,1.7039218842649857
253,2024,weekend,399.9294117647059,0.6097232773771912
254,2020,weekday,9246.698473282442,1.0
254,2020,weekend,3585.798076923077,0.3877922576673111
254,2021,weekday,10112.842911877395,1.0936706697095837
254,2021,weekend,4254.288461538462,0.46008729211089455
254,2022,weekday,12653.434615384615,1.3684272988835582
254,2022,weekend,4861.390476190476,0.525743376431821
254,2023,weekday,13435.034615384615,1.4529547658771418
254,2023,weekend,5449.685714285714,0.5893655697795406
254,2024,weekday,13514.519083969466,1.4615507494938365
254,2024,weekend,5772.336538461538,0.6242591942562223
255,2020,weekday,3387.7480916030536,1.0
255,2020,weekend,1753.7211538461538,0.5176657491721316
255,2021,weekday,3918.095785440613,1.1565487396043674
255,2021,weekend,2176.3846153846152,0.6424281134654166
255,2022,weekday,4907.076923076923,1.4484775108396373
255,2022,weekend,2434.9142857142856,0.7187412463605299
255,2023,weekday,5266.384615384615,1.5545384346722801
255,2023,weekend,2585.847619047619,0.7632939489972579
255,2024,weekday,5537.946564885497,1.6346984531146138
255,2024,weekend,2808.846153846154,0.8291189539175658
256,2020,weekday,3470.057251908397,1.0
256,2020,weekend,1786.875,0.5149410716544484
256,2021,weekday,3578.1264367816093,1.0311433434747448
256,2021,weekend,1982.2692307692307,0.5712497192024885
256,2022,weekday,4418.892307692307,1.2734349859104162
256,2022,weekend,2259.7809523809524,0.6512229592575628
256,2023,weekday,4994.307692307692,1.439258009233426
256,2023,weekend,2902.133333333333,0.8363358649881849
256,2024,weekday,4951.095419847328,1.4268051102397281
256,2024,weekend,2996.451923076923,0.8635165663128441
257,2020,weekday,2251.8969465648856,1.0
257,2020,weekend,1080.4807692307693,0.47980915417953235
257,2021,weekday,2228.662835249042,0.9896824269195419
257,2021,weekend,1201.0961538461538,0.5333708346105018
257,2022,weekday,2671.2615384615383,1.1862272572181265
257,2022,weekend,1371.3238095238096,0.6089638389606017
257,2023,weekday,2820.3384615384616,1.2524278545875265
257,2023,weekend,1493.7904761904763,0.663347618313152
257,2024,weekday,3048.7480916030536,1.3538577314799904
257,2024,weekend,1741.2211538461538,0.773224172847815
258,2020,weekday,2054.3473282442746,1.0
258,2020,weekend,927.1153846153846,0.4512943706591882
258,2021,weekday,2392.7509578544064,1.164725616237126
258,2021,weekend,1214.4615384615386,0.5911666064274851
258,2022,weekday,3174.7615384615383,1.5453869434896452
258,2022,weekend,1489.1238095238095,0.7248646755349168
258,2023,weekday,3449.0730769230768,1.6789142855754529
258,2023,weekend,1600.152380952381,0.7789103424492165
258,2024,weekday,3544.4847328244273,1.7253580658406396
258,2024,weekend,1799.2403846153845,0.8758209285637621
259,2020,weekday,10091.095419847328,1.0
259,2020,weekend,4243.903846153846,0.4205592821773212
259,2021,weekday,11528.233716475095,1.142416480752048
259,2021,weekend,5183.923076923077,0.513712621003192
259,2022,weekday,14838.765384615384,1.4704811288802466
259,2022,weekend,6165.9047619047615,0.6110243244531769
259,2023,weekday,16534.173076923078,1.638491401478912
259,2023,weekend,7438.495238095238,0.7371345655363725
259,2024,weekday,16246.82824427481,1.6100163132260437
259,2024,weekend,7696.336538461538,0.7626859343064243
26,2020,weekday,7793.965648854962,1.0
26,2020,weekend,3937.6153846153848,0.5052133358059993
26,2021,weekday,8966.689655172413,1.1504656370264783
26,2021,weekend,5615.75,0.720525372192913
26,2022,weekday,12450.846153846154,1.597498207562071
26,2022,weekend,6984.114285714286,0.8960925157195614
26,2023,weekday,13782.411538461538,1.7683438905695408
26,2023,weekend,7293.447619047619,0.9357813400318392
26,2024,weekday,15787.553435114503,2.0256123963587016
26,2024,weekend,8617.711538461539,1.1056902130082644
260,2020,weekday,1302.354961832061,1.0
260,2020,weekend,552.7980769230769,0.42446037610624954
260,2021,weekday,1480.4214559386974,1.1367265448554402
260,2021,weekend,797.1730769230769,0.6121012322183425
260,2022,weekday,1983.9115384615384,1.5233262793967566
260,2022,weekend,953.9714285714285,0.7324972503882112
260,2023,weekday,2216.4307692307693,1.7018638037919025
260,2023,weekend,1118.142857142857,0.8585546106185464
260,2024,weekday,2378.5648854961833,1.8263568345070733
260,2024,weekend,1313.5576923076924,1.008601902556483
261,2020,weekday,10355.015267175573,1.0
261,2020,weekend,4824.403846153846,0.46590021566136686
261,2021,weekday,12011.6091954023,1.1599798634269496
261,2021,weekend,6271.942307692308,0.6056912661030811
261,2022,weekday,15922.969230769231,1.537706012007877
261,2022,weekend,7788.228571428572,0.7521213991945068
261,2023,weekday,18133.6,1.7511900786357901
261,2023,weekend,9307.27619047619,0.8988182006818843
261,2024,weekday,18590.603053435116,1.795323577393998
261,2024,weekend,10003.096153846154,0.966014621490229
262,2020,weekday,3355.385496183206,1.0
262,2020,weekend,1418.8942307692307,0.42287070513454894
262,2021,weekday,3829.5938697318006,1.141327538695036
262,2021,weekend,1644.5576923076924,0.49012481402759767
262,2022,weekday,4974.303846153846,1.482483563159041
262,2022,weekend,1974.4761904761904,0.5884498793721861
262,2023,weekday,5503.253846153846,1.6401256584120862
262,2023,weekend,2328.847619047619,0.6940626111952599
262,2024,weekday,5603.255725190839,1.6699290533277367
262,2024,weekend,2529.278846153846,0.7537967989165278
263,2020,weekday,6292.3893129770995,1.0
263,2020,weekend,3043.1826923076924,0.4836291178029289
263,2021,weekday,7376.977011494253,1.1723650023180154
263,2021,weekend,3920.076923076923,0.6229870289481864
263,2022,weekday,9072.676923076922,1.44184926771233
263,2022,weekend,4416.676190476191,0.7019076491925674
263,2023,weekday,9831.73076923077,1.5624797322941089
263,2023,weekend,4808.447619047619,0.7641688045478884
263,2024,weekday,9688.885496183206,1.539778455252498
263,2024,weekend,4946.836538461538,0.786161868315973
264,2020,weekday,8298.324427480917,1.0
264,2020,weekend,4389.8557692307695,0.5290050789883829
264,2021,weekday,10314.938697318008,1.2430146335516634
264,2021,weekend,5867.807692307692,0.7071075303920065
264,2022,weekday,12449.15,1.5002004451372275
264,2022,weekend,6450.171428571429,0.7772860033298887
264,2023,weekday,13458.33076923077,1.6218130403123143
264,2023,weekend,7137.133333333333,0.8600692098392589
264,2024,weekday,13219.68320610687,1.5930545162018819
264,2024,weekend,7557.884615384615,0.9107723711495005
265,2020,weekday,7649.522900763359,1.0
265,2020,weekend,3792.326923076923,0.49575992807322405
265,2021,weekday,9391.747126436781,1.2277559330529704
265,2021,weekend,4723.384615384615,0.6174744067912079
265,2022,weekday,11622.538461538461,1.5193808309768742
265,2022,weekend,5514.142857142857,0.7208479442021921
265,2023,weekday,12544.180769230768,1.6398644637012543
265,2023,weekend,6188.504761904762,0.809005325193183
265,2024,weekday,12900.610687022901,1.6864595157608493
265,2024,weekend,6767.548076923077,0.8847019826880618
266,2020,weekday,5409.492366412213,1.0
266,2020,weekend,2772.971153846154,0.5126120837259442
266,2021,weekday,6500.183908045977,1.2016254886328923
266,2021,weekend,3359.269230769231,0.6209952807452115
266,2022,weekday,7845.215384615384,1.4502683159933245
266,2022,weekend,3906.6190476190477,0.7221784934711111
266,2023,weekday,8483.888461538461,1.5683335675294257
266,2023,weekend,4565.419047619048,0.8439644126251004
266,2024,weekday,9028.87786259542,1.6690804332502875
266,2024,weekend,5220.490384615385,0.9650610502807342
268,2020,weekday,1455.5458015267175,1.0
268,2020,weekend,771.6057692307693,0.5301143862470246
268,2021,weekday,1812.3754789272032,1.2451518028674935
268,2021,weekend,892.6153846153846,0.6132513203494683
268,2022,weekday,2183.8230769230768,1.5003465192455445
268,2022,weekend,1042.9142857142858,0.716510799330654
268,2023,weekday,2324.5153846153844,1.5970060043299272
268,2023,weekend,1212.8285714285714,0.8332465870578853
268,2024,weekday,2399.8702290076335,1.6487768550398187
268,2024,weekend,1432.2788461538462,0.9840149617082014
269,2020,weekday,2947.3053435114502,1.0
269,2020,weekend,1305.1346153846155,0.44282300721161943
269,2021,weekday,3521.2413793103447,1.1947324653899283
269,2021,weekend,1526.3653846153845,0.5178850531980704
269,2022,weekday,4195.276923076923,1.4234279906942475
269,2022,weekend,1832.0190476190476,0.6215911940214383
269,2023,weekday,4621.957692307692,1.5681977785175945
269,2023,weekend,2046.1714285714286,0.6942515925864671
269,2024,weekday,4692.427480916031,1.592107682784378
269,2024,weekend,2198.721153846154,0.746010642801799
270,2020,weekday,3331.5152671755727,1.0
270,2020,weekend,1703.2115384615386,0.511242303237441
270,2021,weekday,3991.574712643678,1.198125895436072
270,2021,weekend,2013.1538461538462,0.6042757378268235
270,2022,weekday,5082.919230769231,1.5257079206118969
270,2022,weekend,2588.809523809524,0.7770666847354094
270,2023,weekday,5276.7,1.5838738762477702
270,2023,weekend,2817.3142857142857,0.8456555230205438
270,2024,weekday,5032.286259541985,1.5105097398542944
270,2024,weekend,2820.8076923076924,0.8467041169224917
271,2020,weekday,5479.606870229008,1.0
271,2020,weekend,3094.5384615384614,0.564737313246184
271,2021,weekday,6605.36398467433,1.2054448687845873
271,2021,weekend,3659.125,0.6677714454079212
271,2022,weekday,8152.630769230769,1.487813078986458
271,2022,weekend,4823.380952380952,0.8802421536089815
271,2023,weekday,8417.596153846154,1.53616789547064
271,2023,weekend,5164.561904761905,0.9425059182295068
271,2024,weekday,8693.908396946565,1.5865934551219407
271,2024,weekend,5876.192307692308,1.072374797472784
